dnarun_name	germplasm_name	germplasm_pedigree	germplasm_type	germplasm_par1	germplasm_par1_type	germplasm_par2	germplasm_par2_type	dnasample_sample_group	dnasample_sample_group_cycle
T2017WMC165-11	IR132137	IRRI154*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI154	RP		
T2017WMC165-12	IR132137	IRRI154*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI154	RP		
T2017WMC165-13	IR132137	IRRI154*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI154	RP		
T2017WMC165-14	IR132137	IRRI154*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI154	RP		
T2017WMC165-15	IR132137	IRRI154*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI154	RP		
T2017WMC165-16	IR132137	IRRI154*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI154	RP		
T2017WMC168-01	IR132140	IRRI154*3/PODIWEE	BC2F1	PODIWEE	DP	IRRI154	RP		
T2017WMC168-02	IR132140	IRRI154*3/PODIWEE	BC2F1	PODIWEE	DP	IRRI154	RP		
T2017WMC168-03	IR132140	IRRI154*3/PODIWEE	BC2F1	PODIWEE	DP	IRRI154	RP		
T2017WMC168-04	IR132140	IRRI154*3/PODIWEE	BC2F1	PODIWEE	DP	IRRI154	RP		
T2017WMC168-05	IR132140	IRRI154*3/PODIWEE	BC2F1	PODIWEE	DP	IRRI154	RP		
T2017WMC168-06	IR132140	IRRI154*3/PODIWEE	BC2F1	PODIWEE	DP	IRRI154	RP		
T2017WMC168-07	IR132140	IRRI154*3/PODIWEE	BC2F1	PODIWEE	DP	IRRI154	RP		
T2017WMC168-08	IR132140	IRRI154*3/PODIWEE	BC2F1	PODIWEE	DP	IRRI154	RP		
T2017WMC168-09	IR132140	IRRI154*3/PODIWEE	BC2F1	PODIWEE	DP	IRRI154	RP		
T2017WMC168-10	IR132140	IRRI154*3/PODIWEE	BC2F1	PODIWEE	DP	IRRI154	RP		
T2017WMC168-11	IR132140	IRRI154*3/PODIWEE	BC2F1	PODIWEE	DP	IRRI154	RP		
T2017WMC168-12	IR132140	IRRI154*3/PODIWEE	BC2F1	PODIWEE	DP	IRRI154	RP		
T2017WMC169-01	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-02	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-03	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-04	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-05	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-06	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-07	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-08	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-09	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-10	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-11	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-12	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-13	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-14	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-15	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-16	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-17	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-18	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-19	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-20	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-21	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-22	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-23	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC169-24	IR132141	IRRI154*3/LOCALVELLAI	BC2F1	LOCALVELLAI	DP	IRRI154	RP		
T2017WMC170-01	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-02	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-03	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-04	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-05	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-06	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-07	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-08	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-09	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-10	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-11	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-12	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-13	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-14	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-15	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-16	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-17	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-18	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-19	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-20	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-21	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-22	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-23	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC170-24	IR132142	IRRI154*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI154	RP		
T2017WMC171-01	IR132143	IRRI168*3/RATAWEE	BC2F1	RATAWEE	DP	IRRI168	RP		
T2017WMC171-02	IR132143	IRRI168*3/RATAWEE	BC2F1	RATAWEE	DP	IRRI168	RP		
T2017WMC171-03	IR132143	IRRI168*3/RATAWEE	BC2F1	RATAWEE	DP	IRRI168	RP		
T2017WMC171-04	IR132143	IRRI168*3/RATAWEE	BC2F1	RATAWEE	DP	IRRI168	RP		
T2017WMC171-05	IR132143	IRRI168*3/RATAWEE	BC2F1	RATAWEE	DP	IRRI168	RP		
T2017WMC171-06	IR132143	IRRI168*3/RATAWEE	BC2F1	RATAWEE	DP	IRRI168	RP		
T2017WMC171-07	IR132143	IRRI168*3/RATAWEE	BC2F1	RATAWEE	DP	IRRI168	RP		
T2017WMC171-08	IR132143	IRRI168*3/RATAWEE	BC2F1	RATAWEE	DP	IRRI168	RP		
T2017WMC173-01	IR132145	IRRI168*3/MUDALIWI	BC2F1	MUDALIWI	DP	IRRI168	RP		
T2017WMC173-02	IR132145	IRRI168*3/MUDALIWI	BC2F1	MUDALIWI	DP	IRRI168	RP		
T2017WMC173-03	IR132145	IRRI168*3/MUDALIWI	BC2F1	MUDALIWI	DP	IRRI168	RP		
T2017WMC173-04	IR132145	IRRI168*3/MUDALIWI	BC2F1	MUDALIWI	DP	IRRI168	RP		
T2017WMC173-05	IR132145	IRRI168*3/MUDALIWI	BC2F1	MUDALIWI	DP	IRRI168	RP		
T2017WMC173-06	IR132145	IRRI168*3/MUDALIWI	BC2F1	MUDALIWI	DP	IRRI168	RP		
T2017WMC173-07	IR132145	IRRI168*3/MUDALIWI	BC2F1	MUDALIWI	DP	IRRI168	RP		
T2017WMC173-08	IR132145	IRRI168*3/MUDALIWI	BC2F1	MUDALIWI	DP	IRRI168	RP		
T2017WMC173-09	IR132145	IRRI168*3/MUDALIWI	BC2F1	MUDALIWI	DP	IRRI168	RP		
T2017WMC173-10	IR132145	IRRI168*3/MUDALIWI	BC2F1	MUDALIWI	DP	IRRI168	RP		
T2017WMC173-11	IR132145	IRRI168*3/MUDALIWI	BC2F1	MUDALIWI	DP	IRRI168	RP		
T2017WMC173-12	IR132145	IRRI168*3/MUDALIWI	BC2F1	MUDALIWI	DP	IRRI168	RP		
T2017WMC173-13	IR132145	IRRI168*3/MUDALIWI	BC2F1	MUDALIWI	DP	IRRI168	RP		
T2017WMC173-14	IR132145	IRRI168*3/MUDALIWI	BC2F1	MUDALIWI	DP	IRRI168	RP		
T2017WMC173-15	IR132145	IRRI168*3/MUDALIWI	BC2F1	MUDALIWI	DP	IRRI168	RP		
T2017WMC173-16	IR132145	IRRI168*3/MUDALIWI	BC2F1	MUDALIWI	DP	IRRI168	RP		
T2017WMC174-01	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-02	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-03	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-04	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-05	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-06	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-07	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-08	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-09	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-10	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-11	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-12	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-13	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-14	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-15	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-16	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-17	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-18	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-19	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-20	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-21	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-22	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-23	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC174-24	IR132146	IRRI168*3/KAHATAWEE	BC2F1	KAHATAWEE	DP	IRRI168	RP		
T2017WMC175-01	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-02	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-03	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-04	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-05	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-06	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-07	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-08	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-09	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-10	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-11	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-12	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-13	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-14	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-15	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-16	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-17	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-18	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-19	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-20	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-21	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-22	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-23	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC175-24	IR132147	IRRI168*3/KURULUTHUDU	BC2F1	KURULUTHUDU	DP	IRRI168	RP		
T2017WMC177-01	IR132149	IRRI168*3/UVARVELLAI	BC2F1	UVARVELLAI	DP	IRRI168	RP		
T2017WMC177-02	IR132149	IRRI168*3/UVARVELLAI	BC2F1	UVARVELLAI	DP	IRRI168	RP		
T2017WMC177-03	IR132149	IRRI168*3/UVARVELLAI	BC2F1	UVARVELLAI	DP	IRRI168	RP		
T2017WMC177-04	IR132149	IRRI168*3/UVARVELLAI	BC2F1	UVARVELLAI	DP	IRRI168	RP		
T2017WMC177-05	IR132149	IRRI168*3/UVARVELLAI	BC2F1	UVARVELLAI	DP	IRRI168	RP		
T2017WMC177-06	IR132149	IRRI168*3/UVARVELLAI	BC2F1	UVARVELLAI	DP	IRRI168	RP		
T2017WMC177-07	IR132149	IRRI168*3/UVARVELLAI	BC2F1	UVARVELLAI	DP	IRRI168	RP		
T2017WMC177-08	IR132149	IRRI168*3/UVARVELLAI	BC2F1	UVARVELLAI	DP	IRRI168	RP		
T2017WMC177-09	IR132149	IRRI168*3/UVARVELLAI	BC2F1	UVARVELLAI	DP	IRRI168	RP		
T2017WMC177-10	IR132149	IRRI168*3/UVARVELLAI	BC2F1	UVARVELLAI	DP	IRRI168	RP		
T2017WMC177-11	IR132149	IRRI168*3/UVARVELLAI	BC2F1	UVARVELLAI	DP	IRRI168	RP		
T2017WMC177-12	IR132149	IRRI168*3/UVARVELLAI	BC2F1	UVARVELLAI	DP	IRRI168	RP		
T2017WMC178-01	IR132150	IRRI168*3/VELLAIPERUNEL	BC2F1	VELLAIPERUNEL	DP	IRRI168	RP		
T2017WMC178-02	IR132150	IRRI168*3/VELLAIPERUNEL	BC2F1	VELLAIPERUNEL	DP	IRRI168	RP		
T2017WMC178-03	IR132150	IRRI168*3/VELLAIPERUNEL	BC2F1	VELLAIPERUNEL	DP	IRRI168	RP		
T2017WMC178-04	IR132150	IRRI168*3/VELLAIPERUNEL	BC2F1	VELLAIPERUNEL	DP	IRRI168	RP		
T2017WMC178-05	IR132150	IRRI168*3/VELLAIPERUNEL	BC2F1	VELLAIPERUNEL	DP	IRRI168	RP		
T2017WMC178-06	IR132150	IRRI168*3/VELLAIPERUNEL	BC2F1	VELLAIPERUNEL	DP	IRRI168	RP		
T2017WMC178-07	IR132150	IRRI168*3/VELLAIPERUNEL	BC2F1	VELLAIPERUNEL	DP	IRRI168	RP		
T2017WMC178-08	IR132150	IRRI168*3/VELLAIPERUNEL	BC2F1	VELLAIPERUNEL	DP	IRRI168	RP		
T2017WMC178-09	IR132150	IRRI168*3/VELLAIPERUNEL	BC2F1	VELLAIPERUNEL	DP	IRRI168	RP		
T2017WMC178-10	IR132150	IRRI168*3/VELLAIPERUNEL	BC2F1	VELLAIPERUNEL	DP	IRRI168	RP		
T2017WMC178-11	IR132150	IRRI168*3/VELLAIPERUNEL	BC2F1	VELLAIPERUNEL	DP	IRRI168	RP		
T2017WMC178-12	IR132150	IRRI168*3/VELLAIPERUNEL	BC2F1	VELLAIPERUNEL	DP	IRRI168	RP		
T2017WMC178-13	IR132150	IRRI168*3/VELLAIPERUNEL	BC2F1	VELLAIPERUNEL	DP	IRRI168	RP		
T2017WMC178-14	IR132150	IRRI168*3/VELLAIPERUNEL	BC2F1	VELLAIPERUNEL	DP	IRRI168	RP		
T2017WMC178-15	IR132150	IRRI168*3/VELLAIPERUNEL	BC2F1	VELLAIPERUNEL	DP	IRRI168	RP		
T2017WMC178-16	IR132150	IRRI168*3/VELLAIPERUNEL	BC2F1	VELLAIPERUNEL	DP	IRRI168	RP		
T2017WMC179-01	IR132151	IRRI168*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI168	RP		
T2017WMC179-02	IR132151	IRRI168*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI168	RP		
T2017WMC179-03	IR132151	IRRI168*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI168	RP		
T2017WMC179-04	IR132151	IRRI168*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI168	RP		
T2017WMC179-05	IR132151	IRRI168*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI168	RP		
T2017WMC179-06	IR132151	IRRI168*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI168	RP		
T2017WMC179-07	IR132151	IRRI168*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI168	RP		
T2017WMC179-08	IR132151	IRRI168*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI168	RP		
T2017WMC179-09	IR132151	IRRI168*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI168	RP		
T2017WMC179-10	IR132151	IRRI168*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI168	RP		
T2017WMC179-11	IR132151	IRRI168*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI168	RP		
T2017WMC179-12	IR132151	IRRI168*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI168	RP		
T2017WMC179-13	IR132151	IRRI168*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI168	RP		
T2017WMC179-14	IR132151	IRRI168*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI168	RP		
T2017WMC179-15	IR132151	IRRI168*3/PERIYAVELLAI	BC2F1	PERIYAVELLAI	DP	IRRI168	RP		
T2017WMC180-01	IR132152	IRRI168*3/KALVELLAI	BC2F1	KALVELLAI	DP	IRRI168	RP		
T2017WMC180-02	IR132152	IRRI168*3/KALVELLAI	BC2F1	KALVELLAI	DP	IRRI168	RP		
T2017WMC180-03	IR132152	IRRI168*3/KALVELLAI	BC2F1	KALVELLAI	DP	IRRI168	RP		
T2017WMC180-04	IR132152	IRRI168*3/KALVELLAI	BC2F1	KALVELLAI	DP	IRRI168	RP		
T2017WMC180-05	IR132152	IRRI168*3/KALVELLAI	BC2F1	KALVELLAI	DP	IRRI168	RP		
T2017WMC180-06	IR132152	IRRI168*3/KALVELLAI	BC2F1	KALVELLAI	DP	IRRI168	RP		
T2017WMC180-07	IR132152	IRRI168*3/KALVELLAI	BC2F1	KALVELLAI	DP	IRRI168	RP		
T2017WMC180-08	IR132152	IRRI168*3/KALVELLAI	BC2F1	KALVELLAI	DP	IRRI168	RP		
T2017WMC180-09	IR132152	IRRI168*3/KALVELLAI	BC2F1	KALVELLAI	DP	IRRI168	RP		
T2017WMC180-10	IR132152	IRRI168*3/KALVELLAI	BC2F1	KALVELLAI	DP	IRRI168	RP		
T2017WMC180-11	IR132152	IRRI168*3/KALVELLAI	BC2F1	KALVELLAI	DP	IRRI168	RP		
T2017WMC180-12	IR132152	IRRI168*3/KALVELLAI	BC2F1	KALVELLAI	DP	IRRI168	RP		
T2017WMC180-13	IR132152	IRRI168*3/KALVELLAI	BC2F1	KALVELLAI	DP	IRRI168	RP		
T2017WMC180-14	IR132152	IRRI168*3/KALVELLAI	BC2F1	KALVELLAI	DP	IRRI168	RP		
T2017WMC180-15	IR132152	IRRI168*3/KALVELLAI	BC2F1	KALVELLAI	DP	IRRI168	RP		
T2017WMC180-16	IR132152	IRRI168*3/KALVELLAI	BC2F1	KALVELLAI	DP	IRRI168	RP		
T2017WMC181-01	IR132153	IRRI168*3/KALLUNDAI	BC2F1	KALLUNDAI	DP	IRRI168	RP		
T2017WMC181-02	IR132153	IRRI168*3/KALLUNDAI	BC2F1	KALLUNDAI	DP	IRRI168	RP		
T2017WMC181-03	IR132153	IRRI168*3/KALLUNDAI	BC2F1	KALLUNDAI	DP	IRRI168	RP		
T2017WMC181-04	IR132153	IRRI168*3/KALLUNDAI	BC2F1	KALLUNDAI	DP	IRRI168	RP		
T2017WMC181-05	IR132153	IRRI168*3/KALLUNDAI	BC2F1	KALLUNDAI	DP	IRRI168	RP		
T2017WMC181-06	IR132153	IRRI168*3/KALLUNDAI	BC2F1	KALLUNDAI	DP	IRRI168	RP		
T2017WMC181-07	IR132153	IRRI168*3/KALLUNDAI	BC2F1	KALLUNDAI	DP	IRRI168	RP		
T2017WMC181-08	IR132153	IRRI168*3/KALLUNDAI	BC2F1	KALLUNDAI	DP	IRRI168	RP		
T2017WMC181-09	IR132153	IRRI168*3/KALLUNDAI	BC2F1	KALLUNDAI	DP	IRRI168	RP		
T2017WMC181-10	IR132153	IRRI168*3/KALLUNDAI	BC2F1	KALLUNDAI	DP	IRRI168	RP		
T2017WMC181-11	IR132153	IRRI168*3/KALLUNDAI	BC2F1	KALLUNDAI	DP	IRRI168	RP		
T2017WMC181-12	IR132153	IRRI168*3/KALLUNDAI	BC2F1	KALLUNDAI	DP	IRRI168	RP		
T2017WMC181-13	IR132153	IRRI168*3/KALLUNDAI	BC2F1	KALLUNDAI	DP	IRRI168	RP		
T2017WMC181-14	IR132153	IRRI168*3/KALLUNDAI	BC2F1	KALLUNDAI	DP	IRRI168	RP		
T2017WMC181-15	IR132153	IRRI168*3/KALLUNDAI	BC2F1	KALLUNDAI	DP	IRRI168	RP		
T2017WMC181-16	IR132153	IRRI168*3/KALLUNDAI	BC2F1	KALLUNDAI	DP	IRRI168	RP		
T2017WMC182-01	IR132154	IRRI168*3/EATSAMBA	BC2F1	EATSAMBA	DP	IRRI168	RP		
T2017WMC182-02	IR132154	IRRI168*3/EATSAMBA	BC2F1	EATSAMBA	DP	IRRI168	RP		
T2017WMC182-03	IR132154	IRRI168*3/EATSAMBA	BC2F1	EATSAMBA	DP	IRRI168	RP		
T2017WMC182-04	IR132154	IRRI168*3/EATSAMBA	BC2F1	EATSAMBA	DP	IRRI168	RP		
T2017WMC182-05	IR132154	IRRI168*3/EATSAMBA	BC2F1	EATSAMBA	DP	IRRI168	RP		
T2017WMC182-06	IR132154	IRRI168*3/EATSAMBA	BC2F1	EATSAMBA	DP	IRRI168	RP		
T2017WMC182-07	IR132154	IRRI168*3/EATSAMBA	BC2F1	EATSAMBA	DP	IRRI168	RP		
T2017WMC182-08	IR132154	IRRI168*3/EATSAMBA	BC2F1	EATSAMBA	DP	IRRI168	RP		
T2017WMC183-01	IR132155	IRRI168*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI168	RP		
T2017WMC183-02	IR132155	IRRI168*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI168	RP		
T2017WMC183-03	IR132155	IRRI168*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI168	RP		
T2017WMC183-04	IR132155	IRRI168*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI168	RP		
T2017WMC183-05	IR132155	IRRI168*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI168	RP		
T2017WMC183-06	IR132155	IRRI168*3/SINNASIVAPPU	BC2F1	SINNASIVAPPU	DP	IRRI168	RP		
